# X T Absolute_Difference
0.32 0.07 4.74894e-05
0.33 0.07 5.06679e-05
0.34 0.07 5.40595e-05
0.35 0.07 5.76746e-05
0.36 0.07 6.15239e-05
0.37 0.07 6.56187e-05
0.38 0.07 6.99702e-05
0.39 0.07 7.45904e-05
0.4 0.07 7.94914e-05
0.41 0.07 8.46859e-05
0.42 0.07 9.01868e-05
0.43 0.07 9.60074e-05
0.44 0.07 0.000102161
0.45 0.07 0.000108663
0.46 0.07 0.000115526
0.47 0.07 0.000122765
0.48 0.07 0.000130395
0.49 0.07 0.000138432
0.5 0.07 0.000146891
0.51 0.07 0.000155789
0.52 0.07 0.00016514
0.53 0.07 0.000174961
0.54 0.07 0.00018527
0.55 0.07 0.000196083
0.56 0.07 0.000207416
0.57 0.07 0.000219287
0.58 0.07 0.000231712
0.59 0.07 0.00024471
0.6 0.07 0.000258298
0.61 0.07 0.000272492
0.62 0.07 0.00028731
0.63 0.07 0.000302768
0.64 0.07 0.000318885
0.65 0.07 0.000335675
0.66 0.07 0.000353157
0.67 0.07 0.000371345
0.68 0.07 0.000390255
0.69 0.07 0.000409904
0.7 0.07 0.000430305
0.71 0.07 0.000451475
0.72 0.07 0.000473426
0.73 0.07 0.000496173
0.74 0.07 0.000519731
0.75 0.07 0.000544113
0.76 0.07 0.000569332
0.77 0.07 0.000595404
0.78 0.07 0.000622343
0.79 0.07 0.000650164
0.8 0.07 0.000678882
0.81 0.07 0.000708514
0.82 0.07 0.000739077
0.83 0.07 0.000770589
0.84 0.07 0.000803066
0.85 0.07 0.000836525
0.86 0.07 0.000870981
0.87 0.07 0.000906446
0.88 0.07 0.000942925
0.89 0.07 0.000980418
0.9 0.07 0.00101892
0.91 0.07 0.00105839
0.92 0.07 0.00109882
0.93 0.07 0.00114014
0.94 0.07 0.0011823
0.95 0.07 0.00122523
0.96 0.07 0.0012689
0.97 0.07 0.00131332
0.98 0.07 0.00135859
0.99 0.07 0.00140502
1 0.07 0.00145323

0 0.08 2.4058e-05
0.01 0.08 2.36369e-05
0.02 0.08 2.33148e-05
0.03 0.08 2.30927e-05
0.04 0.08 2.29712e-05
0.05 0.08 2.29503e-05
0.06 0.08 2.30305e-05
0.07 0.08 2.32123e-05
0.08 0.08 2.34966e-05
0.09 0.08 2.38845e-05
0.1 0.08 2.43776e-05
0.11 0.08 2.4978e-05
0.12 0.08 2.5688e-05
0.13 0.08 2.65103e-05
0.14 0.08 2.74481e-05
0.15 0.08 2.85047e-05
0.16 0.08 2.96839e-05
0.17 0.08 3.09899e-05
0.18 0.08 3.24271e-05
0.19 0.08 3.40003e-05
0.2 0.08 3.57147e-05
0.21 0.08 3.75757e-05
0.22 0.08 3.95891e-05
0.23 0.08 4.1761e-05
0.24 0.08 4.40979e-05
0.25 0.08 4.66066e-05
0.26 0.08 4.92943e-05
0.27 0.08 5.21684e-05
0.28 0.08 5.52366e-05
0.29 0.08 5.85073e-05
0.3 0.08 6.19888e-05
0.31 0.08 6.56899e-05
0.32 0.08 6.96198e-05
0.33 0.08 7.37879e-05
0.34 0.08 7.8204e-05
0.35 0.08 8.28783e-05
0.36 0.08 8.78211e-05
0.37 0.08 9.30431e-05
0.38 0.08 9.85555e-05
0.39 0.08 0.00010437
0.4 0.08 0.000110497
0.41 0.08 0.000116949
0.42 0.08 0.000123739
0.43 0.08 0.000130879
0.44 0.08 0.000138381
0.45 0.08 0.000146259
0.46 0.08 0.000154525
0.47 0.08 0.000163193
0.48 0.08 0.000172277
0.49 0.08 0.00018179
0.5 0.08 0.000191746
0.51 0.08 0.000202159
0.52 0.08 0.000213044
0.53 0.08 0.000224415
0.54 0.08 0.000236285
0.55 0.08 0.000248671
0.56 0.08 0.000261585
0.57 0.08 0.000275042
0.58 0.08 0.000289058
0.59 0.08 0.000303646
0.6 0.08 0.000318821
0.61 0.08 0.000334598
0.62 0.08 0.000350991
0.63 0.08 0.000368014
0.64 0.08 0.000385682
0.65 0.08 0.000404009
0.66 0.08 0.00042301
0.67 0.08 0.000442699
0.68 0.08 0.000463089
0.69 0.08 0.000484196
0.7 0.08 0.000506032
0.71 0.08 0.000528613
0.72 0.08 0.000551952
0.73 0.08 0.000576062
0.74 0.08 0.000600957
0.75 0.08 0.00062665
0.76 0.08 0.000653152
0.77 0.08 0.000680476
0.78 0.08 0.000708631
0.79 0.08 0.000737627
0.8 0.08 0.000767471
0.81 0.08 0.00079817
0.82 0.08 0.000829728
0.83 0.08 0.000862148
0.84 0.08 0.00089543
0.85 0.08 0.000929573
0.86 0.08 0.000964577
0.87 0.08 0.00100044
0.88 0.08 0.00103717
0.89 0.08 0.00107476
0.9 0.08 0.00111323
0.91 0.08 0.00115261
0.92 0.08 0.00119291
0.93 0.08 0.00123421
0.94 0.08 0.00127654
0.95 0.08 0.00131997
0.96 0.08 0.00136456
0.97 0.08 0.00141031
0.98 0.08 0.00145714
0.99 0.08 0.00150478
1 0.08 0.00155263

0 0.09 3.61267e-05
0.01 0.09 3.55831e-05
0.02 0.09 3.51794e-05
0.03 0.09 3.49128e-05
0.04 0.09 3.4782e-05
0.05 0.09 3.47865e-05
0.06 0.09 3.49266e-05
0.07 0.09 3.52027e-05
0.08 0.09 3.5616e-05
0.09 0.09 3.61677e-05
0.1 0.09 3.68595e-05
0.11 0.09 3.76933e-05
0.12 0.09 3.86714e-05
0.13 0.09 3.97965e-05
0.14 0.09 4.10713e-05
0.15 0.09 4.24993e-05
0.16 0.09 4.4084e-05
0.17 0.09 4.58293e-05
0.18 0.09 4.77396e-05
0.19 0.09 4.98194e-05
0.2 0.09 5.20738e-05
0.21 0.09 5.45081e-05
0.22 0.09 5.71278e-05
0.23 0.09 5.9939e-05
0.24 0.09 6.29478e-05
0.25 0.09 6.6161e-05
0.26 0.09 6.95854e-05
0.27 0.09 7.32283e-05
0.28 0.09 7.70972e-05
0.29 0.09 8.11999e-05
0.3 0.09 8.55445e-05
0.31 0.09 9.01396e-05
0.32 0.09 9.49937e-05
0.33 0.09 0.000100116
0.34 0.09 0.000105515
0.35 0.09 0.000111202
0.36 0.09 0.000117185
0.37 0.09 0.000123474
0.38 0.09 0.000130081
0.39 0.09 0.000137015
0.4 0.09 0.000144287
0.41 0.09 0.000151908
0.42 0.09 0.00015989
0.43 0.09 0.000168243
0.44 0.09 0.00017698
0.45 0.09 0.000186111
0.46 0.09 0.000195649
0.47 0.09 0.000205606
0.48 0.09 0.000215993
